n,bits,mitigation,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
64,28,butterfly-check,detect-only,ntt,mul-output,0,2,0,1,PASS,FAIL,no,no,6.44524536e2,2.49132312e2,2.82844917e2,8.81835437e1,-38.90775094,1152,0,0,0,0,0,0,220375 ns,196085,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,2,8,1,PASS,FAIL,no,no,5.04663089e2,2.70192614e2,3.00966764e2,9.38334549e1,-39.44715414,1152,0,0,0,0,0,0,288168 ns,256870,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,2,24,1,PASS,FAIL,no,no,5.03195727e2,2.64137085e2,2.99245831e2,9.32969136e1,-39.39734553,1152,0,0,0,0,0,0,248335 ns,221500,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,2,26,1,PASS,FAIL,no,no,5.76726079e2,2.59415458e2,2.93976358e2,9.16540318e1,-39.24303148,1152,0,0,0,0,0,0,220459 ns,196169,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,4,0,1,PASS,FAIL,no,no,5.85748703e2,2.73823215e2,3.15542805e2,9.83778781e1,-39.85794902,1152,0,0,0,0,0,0,246957 ns,219621,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,4,8,1,PASS,FAIL,no,no,6.07181685e2,2.88466460e2,3.15463924e2,9.83532851e1,-39.85577740,1152,0,0,0,0,0,0,219792 ns,195791,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,4,24,1,PASS,FAIL,no,no,4.90117378e2,2.60177124e2,2.90150377e2,9.04611925e1,-39.12924617,1152,0,0,0,0,0,0,220291 ns,196209,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,4,26,1,PASS,FAIL,no,no,5.37864599e2,2.42263362e2,2.90801406e2,9.06641660e1,-39.14871342,1152,0,0,0,0,0,0,247958 ns,220585,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,7,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,7,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,7,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,7,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,8,0,1,PASS,FAIL,no,no,5.13283818e2,2.42030188e2,2.75356417e2,8.58488282e1,-38.67468743,1152,0,0,0,0,0,0,116708 ns,103917,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,8,8,1,PASS,FAIL,no,no,5.54549011e2,2.33242100e2,2.64826512e2,8.25658829e1,-38.33601259,1152,0,0,0,0,0,0,247750 ns,220547,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,8,24,1,PASS,FAIL,no,no,6.59879501e2,2.71165664e2,3.17003798e2,9.88333767e1,-39.89807267,1152,0,0,0,0,0,0,117707 ns,104661,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,8,26,1,PASS,FAIL,no,no,6.17591797e2,2.83805301e2,3.20390200e2,9.98891673e1,-39.99036786,1152,0,0,0,0,0,0,219500 ns,195124,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,10,0,1,PASS,FAIL,no,no,6.87142534e2,2.70722397e2,3.14646801e2,9.80985276e1,-39.83324978,1152,0,0,0,0,0,0,246500 ns,219459,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,10,8,1,PASS,FAIL,no,no,5.02835007e2,2.65380205e2,2.95349591e2,9.20821694e1,-39.28351085,1152,0,0,0,0,0,0,220166 ns,195837,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,10,24,1,PASS,FAIL,no,no,5.41033184e2,2.49548200e2,2.81169390e2,8.76611589e1,-38.85614416,1152,0,0,0,0,0,0,131959 ns,117212,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,10,26,1,PASS,FAIL,no,no,7.17891023e2,2.73706707e2,3.07935713e2,9.60061883e1,-39.64598455,1152,0,0,0,0,0,0,234291 ns,208331,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,12,0,1,PASS,FAIL,no,no,6.04214891e2,2.92982567e2,3.23362939e2,1.00815988e2,-40.07058825,1152,0,0,0,0,0,0,219958 ns,195919,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,12,8,1,PASS,FAIL,no,no,8.00353027e2,2.67783189e2,3.17858689e2,9.90999091e1,-39.92146512,1152,0,0,0,0,0,0,221709 ns,197126,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,12,24,1,PASS,FAIL,no,no,6.48962296e2,2.62814564e2,2.95057791e2,9.19911940e1,-39.27492512,1152,0,0,0,0,0,0,220626 ns,196168,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,12,26,1,PASS,FAIL,no,no,6.20868788e2,2.69127510e2,3.06359571e2,9.55147891e1,-39.60141242,1152,0,0,0,0,0,0,220207 ns,195877,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,14,0,1,PASS,FAIL,no,no,5.27711938e2,2.51411102e2,2.89433909e2,9.02378165e1,-39.10777157,1152,0,0,0,0,0,0,287874 ns,256459,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,14,8,1,PASS,FAIL,no,no,5.94952262e2,2.64956972e2,2.96082410e2,9.23106429e1,-39.30503551,1152,0,0,0,0,0,0,247667 ns,220457,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,14,24,1,PASS,FAIL,no,no,8.12269536e2,2.61959172e2,3.01671108e2,9.40530507e1,-39.46745773,1152,0,0,0,0,0,0,247540 ns,220082,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,14,26,1,PASS,FAIL,no,no,6.13546316e2,2.82977320e2,3.17401641e2,9.89574137e1,-39.90896672,1152,0,0,0,0,0,0,220291 ns,195919,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,16,0,1,PASS,FAIL,no,no,5.85710559e2,2.61407788e2,3.02233818e2,9.42284889e1,-39.48364454,1152,0,0,0,0,0,0,289084 ns,257167,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,16,8,1,PASS,FAIL,no,no,4.62453973e2,2.58919014e2,2.80111612e2,8.73313716e1,-38.82340562,1152,0,0,0,0,0,0,248793 ns,221039,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,16,24,1,PASS,FAIL,no,no,7.23115814e2,2.44142252e2,2.84783963e2,8.87880869e1,-38.96709397,1152,0,0,0,0,0,0,219416 ns,195294,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,16,26,1,PASS,FAIL,no,no,5.52394056e2,2.87187437e2,3.17569093e2,9.90096208e1,-39.91354794,1152,0,0,0,0,0,0,233459 ns,207708,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,18,0,1,PASS,FAIL,no,no,7.13332765e2,2.81804965e2,3.17782796e2,9.90762477e1,-39.91939101,1152,0,0,0,0,0,0,221458 ns,196795,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,18,8,1,PASS,FAIL,no,no,9.56533596e2,2.71333298e2,3.14687770e2,9.81113008e1,-39.83438067,1152,0,0,0,0,0,0,226916 ns,201289,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,18,24,1,PASS,FAIL,no,no,6.23290324e2,2.49253869e2,2.82278893e2,8.80070726e1,-38.89035150,1152,0,0,0,0,0,0,219457 ns,195082,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,18,26,1,PASS,FAIL,no,no,7.65625595e2,2.52023762e2,2.93080580e2,9.13747518e1,-39.21652421,1152,0,0,0,0,0,0,247500 ns,220376,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,21,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,21,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,21,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,21,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,22,0,1,PASS,FAIL,no,no,5.70536753e2,2.60672826e2,2.93353844e2,9.14599485e1,-39.22461905,1152,0,0,0,0,0,0,287208 ns,255958,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,22,8,1,PASS,FAIL,no,no,7.72385864e2,2.50836257e2,2.90398779e2,9.05386377e1,-39.13667911,1152,0,0,0,0,0,0,219750 ns,195667,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,22,24,1,PASS,FAIL,no,no,6.20119618e2,2.79808224e2,3.12929956e2,9.75632609e1,-39.78572615,1152,0,0,0,0,0,0,221499 ns,197209,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,22,26,1,PASS,FAIL,no,no,5.62622083e2,2.83596164e2,3.09488995e2,9.64904605e1,-39.68968758,1152,0,0,0,0,0,0,220294 ns,196501,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,27,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,27,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,27,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,27,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,28,0,1,PASS,FAIL,no,no,5.42451275e2,2.47291710e2,2.72961041e2,8.51020133e1,-38.59879669,1152,0,0,0,0,0,0,285835 ns,254913,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,28,8,1,PASS,FAIL,no,no,5.26199816e2,2.85008687e2,3.15520119e2,9.83708051e1,-39.85732452,1152,0,0,0,0,0,0,287876 ns,256336,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,28,24,1,PASS,FAIL,no,no,7.81958678e2,2.73694845e2,3.11868095e2,9.72322010e1,-39.75620233,1152,0,0,0,0,0,0,220583 ns,196248,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,28,26,1,PASS,FAIL,no,no,5.52887477e2,2.61103703e2,2.98119262e2,9.29456795e1,-39.36458414,1152,0,0,0,0,0,0,219875 ns,195830,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,29,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,29,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,29,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,29,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,30,0,1,PASS,FAIL,no,no,6.61099242e2,2.41965190e2,2.87756469e2,8.97148352e1,-39.05728528,1152,0,0,0,0,0,0,287125 ns,255791,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,30,8,1,PASS,FAIL,no,no,9.84092103e2,2.44894356e2,3.09335341e2,9.64425552e1,-39.68537417,1152,0,0,0,0,0,0,219541 ns,195208,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,30,24,1,PASS,FAIL,no,no,4.51765851e2,2.85578380e2,3.07614023e2,9.59058942e1,-39.63690598,1152,0,0,0,0,0,0,220625 ns,196370,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,30,26,1,PASS,FAIL,no,no,6.32984142e2,2.85735614e2,3.15714296e2,9.84313444e1,-39.86266833,1152,0,0,0,0,0,0,219959 ns,195585,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,32,0,1,PASS,FAIL,no,no,5.97405803e2,2.48992414e2,2.90611639e2,9.06050018e1,-39.14304346,1152,0,0,0,0,0,0,219873 ns,195875,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,32,8,1,PASS,FAIL,no,no,6.35294468e2,3.03592339e2,3.35710017e2,1.04665480e2,-40.39606938,1152,0,0,0,0,0,0,198499 ns,176918,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,32,24,1,PASS,FAIL,no,no,4.49469872e2,2.39413508e2,2.64814085e2,8.25620086e1,-38.33560501,1152,0,0,0,0,0,0,167083 ns,148540,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,32,26,1,PASS,FAIL,no,no,6.09343499e2,2.50037023e2,2.85150479e2,8.89023567e1,-38.97826548,1152,0,0,0,0,0,0,198333 ns,176918,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,33,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,33,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,33,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,33,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,35,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,35,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,35,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,35,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,38,0,1,PASS,FAIL,no,no,7.64482849e2,2.67741316e2,3.05559385e2,9.52653124e1,-39.57869592,1152,0,0,0,0,0,0,342583 ns,305167,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,38,8,1,PASS,FAIL,no,no,5.82123547e2,2.81609994e2,3.11062578e2,9.69810619e1,-39.73373871,1152,0,0,0,0,0,0,220875 ns,196083,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,38,24,1,PASS,FAIL,no,no,5.17291520e2,2.56146700e2,2.93819096e2,9.16050017e1,-39.23838374,1152,0,0,0,0,0,0,220707 ns,196248,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,38,26,1,PASS,FAIL,no,no,4.85910743e2,2.35770808e2,2.61883395e2,8.16482971e1,-38.23894263,1152,0,0,0,0,0,0,248126 ns,220957,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,39,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,39,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,39,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,39,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,40,0,1,PASS,FAIL,no,no,6.07780126e2,2.60443634e2,2.99306827e2,9.33159308e1,-39.39911584,1152,0,0,0,0,0,0,270585 ns,237455,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,40,8,1,PASS,FAIL,no,no,6.69073124e2,2.86113794e2,3.20085084e2,9.97940400e1,-39.98209210,1152,0,0,0,0,0,0,182001 ns,161665,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,40,24,1,PASS,FAIL,no,no,5.96615151e2,2.36200501e2,2.68754111e2,8.37904042e1,-38.46388571,1152,0,0,0,0,0,0,197915 ns,176168,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,40,26,1,PASS,FAIL,no,no,6.10450787e2,2.72713619e2,3.04225389e2,9.48494079e1,-39.54069248,1152,0,0,0,0,0,0,181916 ns,161707,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,41,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,41,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,41,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,41,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,45,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,45,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,45,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,45,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,47,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,47,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,47,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,47,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,53,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,53,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,53,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,53,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,54,0,1,PASS,FAIL,no,no,5.89346472e2,2.76810442e2,3.09445684e2,9.64769575e1,-39.68847198,1152,0,0,0,0,0,0,286583 ns,254460,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,54,8,1,PASS,FAIL,no,no,5.80025862e2,2.62151890e2,2.96941683e2,9.25785415e1,-39.33020669,1152,0,0,0,0,0,0,248540 ns,220995,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,54,24,1,PASS,FAIL,no,no,6.04549043e2,2.44660585e2,2.92090649e2,9.10661179e1,-39.18713646,1152,0,0,0,0,0,0,218709 ns,194543,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,54,26,1,PASS,FAIL,no,no,6.01052003e2,2.67567879e2,3.02910540e2,9.44394729e1,-39.50307109,1152,0,0,0,0,0,0,433459 ns,381334,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,55,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,55,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,55,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,55,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,56,0,1,PASS,FAIL,no,no,5.68065972e2,2.87748338e2,3.27283644e2,1.02038360e2,-40.17526942,1152,0,0,0,0,0,0,287249 ns,256244,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,56,8,1,PASS,FAIL,no,no,5.55421796e2,2.43295734e2,2.74527642e2,8.55904381e1,-38.64850498,1152,0,0,0,0,0,0,221292 ns,196917,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,56,24,1,PASS,FAIL,no,no,4.91768770e2,2.68108920e2,2.95131155e2,9.20140669e1,-39.27708452,1152,0,0,0,0,0,0,219750 ns,195500,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,56,26,1,PASS,FAIL,no,no,5.22939651e2,2.69477241e2,2.98057310e2,9.29263644e1,-39.36277893,1152,0,0,0,0,0,0,219542 ns,195665,1152,1152,2432,2819,2819
64,28,butterfly-check,detect-only,ntt,mul-output,0,57,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,57,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,57,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,57,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,28,butterfly-check,detect-only,ntt,mul-output,0,58,0,1,PASS,FAIL,no,no,5.62721659e2,2.77574737e2,3.14889604e2,9.81742272e1,-39.83994982,1152,0,0,0,0,0,0,286791 ns,255161,1152,1152,2432,2819,2819
