n,bits,mitigation,action,fault_op,fault_site,stage,slot,bit,seed,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,63,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,0,1,PASS,FAIL,no,no,1.25950908e4,1.59599620e3,1.86800543e3,2.30550371e0,-7.25531650,67584,0,0,0,0,0,0,7559166 ns,7294000,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,4,1,PASS,FAIL,no,no,1.22370903e4,1.61158430e3,1.90316650e3,2.34889973e0,-7.41728954,67584,0,0,0,0,0,0,6372167 ns,6136208,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,8,1,PASS,FAIL,no,no,1.37361476e4,1.59660750e3,1.88429350e3,2.32560654e0,-7.33072482,67584,0,0,0,0,0,0,6485291 ns,6252798,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,16,1,PASS,FAIL,no,no,1.27125141e4,1.56000345e3,1.83240962e3,2.26157115e0,-7.08820509,67584,0,0,0,0,0,0,6523875 ns,6268875,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,24,1,PASS,FAIL,no,no,9.76013741e3,1.59536567e3,1.84471225e3,2.27675513e0,-7.14632646,67584,0,0,0,0,0,0,6482541 ns,6255342,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,444,26,1,PASS,FAIL,no,no,1.40137191e4,1.58583271e3,1.88723591e3,2.32923809e0,-7.34427766,67584,0,0,0,0,0,0,6524166 ns,6290125,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,493,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,0,1,PASS,FAIL,no,no,1.14262740e4,1.61540065e3,1.89300475e3,2.33635802e0,-7.37078789,67584,0,0,0,0,0,0,6531250 ns,6297208,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,4,1,PASS,FAIL,no,no,1.15413828e4,1.60794887e3,1.86757740e3,2.30497543e0,-7.25332602,67584,0,0,0,0,0,0,6308832 ns,6077632,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,8,1,PASS,FAIL,no,no,1.26596113e4,1.57478920e3,1.86065109e3,2.29642694e0,-7.22105266,67584,0,0,0,0,0,0,6533833 ns,6300584,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,16,1,PASS,FAIL,no,no,1.18618394e4,1.57073358e3,1.84372151e3,2.27553235e0,-7.14166028,67584,0,0,0,0,0,0,6550084 ns,6320046,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,24,1,PASS,FAIL,no,no,1.25482633e4,1.56654539e3,1.84759387e3,2.28031164e0,-7.15988409,67584,0,0,0,0,0,0,6557043 ns,6293243,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1046,26,1,PASS,FAIL,no,no,1.39097802e4,1.60065570e3,1.87745465e3,2.31716600e0,-7.29914294,67584,0,0,0,0,0,0,6523376 ns,6285332,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,0,1,PASS,FAIL,no,no,1.33288870e4,1.58120413e3,1.86309417e3,2.29944220e0,-7.23244995,67584,0,0,0,0,0,0,6546543 ns,6297751,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,4,1,PASS,FAIL,no,no,1.18269264e4,1.57809227e3,1.83265611e3,2.26187536e0,-7.08937340,67584,0,0,0,0,0,0,6533374 ns,6285961,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,8,1,PASS,FAIL,no,no,1.00425021e4,1.62122128e3,1.87698762e3,2.31658959e0,-7.29698200,67584,0,0,0,0,0,0,6582166 ns,6344419,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,16,1,PASS,FAIL,no,no,1.44553376e4,1.61775584e3,1.89593776e3,2.33997797e0,-7.38423538,67584,0,0,0,0,0,0,6539167 ns,6308080,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,24,1,PASS,FAIL,no,no,1.11113693e4,1.55753850e3,1.82269651e3,2.24958316e0,-7.04204105,67584,0,0,0,0,0,0,6536708 ns,6300917,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1424,26,1,PASS,FAIL,no,no,1.15238508e4,1.58135254e3,1.83147104e3,2.26041274e0,-7.08375494,67584,0,0,0,0,0,0,6594667 ns,6351582,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,0,1,PASS,FAIL,no,no,1.18639690e4,1.57836531e3,1.85075267e3,2.28421026e0,-7.17472155,67584,0,0,0,0,0,0,6519167 ns,6282956,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,4,1,PASS,FAIL,no,no,1.14873511e4,1.55584347e3,1.81073448e3,2.23481956e0,-6.98484926,67584,0,0,0,0,0,0,6525333 ns,6263712,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,8,1,PASS,FAIL,no,no,1.26748578e4,1.57959775e3,1.87284779e3,2.31148019e0,-7.27780350,67584,0,0,0,0,0,0,6541000 ns,6295707,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,16,1,PASS,FAIL,no,no,1.15594321e4,1.59839419e3,1.86662928e3,2.30380525e0,-7.24891529,67584,0,0,0,0,0,0,6507583 ns,6273376,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,24,1,PASS,FAIL,no,no,1.26512108e4,1.58395274e3,1.86215112e3,2.29827829e0,-7.22805229,67584,0,0,0,0,0,0,6510417 ns,6281581,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1688,26,1,PASS,FAIL,no,no,1.29705236e4,1.60792137e3,1.88818064e3,2.33040409e0,-7.34862466,67584,0,0,0,0,0,0,6539542 ns,6303414,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,0,1,PASS,FAIL,no,no,1.30909210e4,1.60419676e3,1.87726990e3,2.31693798e0,-7.29828816,67584,0,0,0,0,0,0,6543166 ns,6309920,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,4,1,PASS,FAIL,no,no,1.10746359e4,1.57655624e3,1.85053265e3,2.28393871e0,-7.17368889,67584,0,0,0,0,0,0,6556959 ns,6303747,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,8,1,PASS,FAIL,no,no,1.07754270e4,1.62684399e3,1.89325000e3,2.33666072e0,-7.37191315,67584,0,0,0,0,0,0,6586042 ns,6338961,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,16,1,PASS,FAIL,no,no,1.21949971e4,1.57636319e3,1.82615327e3,2.25384953e0,-7.05849836,67584,0,0,0,0,0,0,6554458 ns,6307917,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,24,1,PASS,FAIL,no,no,1.10900578e4,1.56486076e3,1.84578800e3,2.27808283e0,-7.15139020,67584,0,0,0,0,0,0,6540832 ns,6293245,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1760,26,1,PASS,FAIL,no,no,1.17500337e4,1.58407350e3,1.84353999e3,2.27530831e0,-7.14080507,67584,0,0,0,0,0,0,6523792 ns,6290212,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,0,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,4,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,8,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,16,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,24,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,0,1773,26,1,ERROR,ERROR,ERROR,ERROR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,0,1,PASS,FAIL,yes,no,1.24398226e4,1.59158106e3,1.87919913e3,2.31931904e0,-7.30720987,67584,3,0,0,0,0,0,6532418 ns,6293295,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,4,1,PASS,FAIL,yes,no,1.26352227e4,1.57605926e3,1.85920987e3,2.29464818e0,-7.21432217,67584,3,0,0,0,0,0,6555457 ns,6308212,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,8,1,PASS,FAIL,yes,no,1.22999192e4,1.59295545e3,1.88157163e3,2.32224720e0,-7.31816896,67584,3,0,0,0,0,0,6501124 ns,6265542,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,16,1,PASS,FAIL,yes,no,1.30541351e4,1.59349172e3,1.86147811e3,2.29744765e0,-7.22491249,67584,3,0,0,0,0,0,6537084 ns,6301790,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,24,1,PASS,FAIL,yes,no,1.28001196e4,1.60134779e3,1.86726232e3,2.30458656e0,-7.25186050,67584,3,0,0,0,0,0,6524166 ns,6285332,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,189,26,1,PASS,FAIL,yes,no,1.08300338e4,1.58250551e3,1.86294315e3,2.29925582e0,-7.23174587,67584,3,0,0,0,0,0,6542000 ns,6306659,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,0,1,PASS,FAIL,yes,no,1.30208894e4,1.60438329e3,1.88945709e3,2.33197948e0,-7.35449448,67584,3,0,0,0,0,0,6514875 ns,6279918,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,4,1,PASS,FAIL,yes,no,1.21035901e4,1.59928932e3,1.88509117e3,2.32659104e0,-7.33440101,67584,3,0,0,0,0,0,6535292 ns,6297583,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,8,1,PASS,FAIL,yes,no,1.06373162e4,1.60206892e3,1.88449603e3,2.32585651e0,-7.33165836,67584,3,0,0,0,0,0,6556291 ns,6315461,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,16,1,PASS,FAIL,yes,no,1.10852734e4,1.59565509e3,1.85781754e3,2.29292976e0,-7.20781502,67584,3,0,0,0,0,0,6542916 ns,6302544,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,24,1,PASS,FAIL,yes,no,1.15403016e4,1.59272400e3,1.86841511e3,2.30600934e0,-7.25722125,67584,3,0,0,0,0,0,6500459 ns,6265130,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,621,26,1,PASS,FAIL,yes,no,1.06487922e4,1.58617590e3,1.86274083e3,2.29900611e0,-7.23080253,67584,3,0,0,0,0,0,6527165 ns,6292457,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,0,1,PASS,FAIL,no,no,1.25100281e4,1.60717241e3,1.88226020e3,2.32309704e0,-7.32134703,67584,0,0,0,0,0,0,6583042 ns,6327873,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,4,1,PASS,FAIL,no,no,1.36530279e4,1.60086838e3,1.87717922e3,2.31682606e0,-7.29786858,67584,0,0,0,0,0,0,6537999 ns,6296664,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,8,1,PASS,FAIL,no,no,1.02517353e4,1.56098903e3,1.81957436e3,2.24572979e0,-7.02715002,67584,0,0,0,0,0,0,6927916 ns,6677331,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,16,1,PASS,FAIL,no,no,1.34221936e4,1.58074316e3,1.86046440e3,2.29619652e0,-7.22018110,67584,0,0,0,0,0,0,6531460 ns,6291497,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,24,1,PASS,FAIL,no,no,9.97562520e3,1.57083497e3,1.82374970e3,2.25088302e0,-7.04705848,67584,0,0,0,0,0,0,6568542 ns,6310999,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,730,26,1,PASS,FAIL,no,no,1.27116758e4,1.53484289e3,1.81582170e3,2.24109823e0,-7.00921785,67584,0,0,0,0,0,0,6610833 ns,6337623,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,0,1,PASS,FAIL,yes,no,1.17206455e4,1.61521543e3,1.89413326e3,2.33775083e0,-7.37596441,67584,3,0,0,0,0,0,6531540 ns,6286254,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,4,1,PASS,FAIL,yes,no,1.16313431e4,1.60664794e3,1.90151799e3,2.34686512e0,-7.40976261,67584,3,0,0,0,0,0,6576748 ns,6318958,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,8,1,PASS,FAIL,yes,no,1.36320862e4,1.60998803e3,1.89164805e3,2.33468358e0,-7.36456057,67584,3,0,0,0,0,0,6523835 ns,6287833,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,16,1,PASS,FAIL,yes,no,1.28809256e4,1.61382495e3,1.88966558e3,2.33223681e0,-7.35545290,67584,3,0,0,0,0,0,6567667 ns,6320626,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,24,1,PASS,FAIL,yes,no,1.25551675e4,1.55565297e3,1.83895695e3,2.26965190e0,-7.11918510,67584,3,0,0,0,0,0,6525958 ns,6282543,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1066,26,1,PASS,FAIL,yes,no,1.19187100e4,1.62591926e3,1.91212847e3,2.35996063e0,-7.45809517,67584,3,0,0,0,0,0,6577957 ns,6328454,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,0,1,PASS,FAIL,no,no,1.22885658e4,1.62155333e3,1.88782442e3,2.32996443e0,-7.34698584,67584,0,0,0,0,0,0,6535625 ns,6299003,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,4,1,PASS,FAIL,no,no,1.22043196e4,1.56648986e3,1.83344637e3,2.26285072e0,-7.09311807,67584,0,0,0,0,0,0,6521209 ns,6283953,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,8,1,PASS,FAIL,no,no,1.23389291e4,1.58882938e3,1.85851893e3,2.29379542e0,-7.21109363,67584,0,0,0,0,0,0,6535000 ns,6299121,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,16,1,PASS,FAIL,no,no,1.24888855e4,1.58611377e3,1.88642650e3,2.32823912e0,-7.34055162,67584,0,0,0,0,0,0,6567125 ns,6304291,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,24,1,PASS,FAIL,no,no,1.26173809e4,1.57746165e3,1.84369498e3,2.27549961e0,-7.14153529,67584,0,0,0,0,0,0,6516125 ns,6278369,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1096,26,1,PASS,FAIL,no,no,1.28658622e4,1.58162567e3,1.84994720e3,2.28321613e0,-7.17094049,67584,0,0,0,0,0,0,6519959 ns,6285620,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,0,1,PASS,FAIL,no,no,1.05023831e4,1.57754058e3,1.84492505e3,2.27701777e0,-7.14732840,67584,0,0,0,0,0,0,6503751 ns,6267541,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,4,1,PASS,FAIL,no,no,1.21120776e4,1.59897933e3,1.87239564e3,2.31092214e0,-7.27570627,67584,0,0,0,0,0,0,6580834 ns,6344333,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,8,1,PASS,FAIL,no,no,1.36769555e4,1.60456603e3,1.87723257e3,2.31689190e0,-7.29811544,67584,0,0,0,0,0,0,6522999 ns,6284832,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,16,1,PASS,FAIL,no,no,1.26758352e4,1.60183017e3,1.86563166e3,2.30257399e0,-7.24427189,67584,0,0,0,0,0,0,6508792 ns,6275962,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,24,1,PASS,FAIL,no,no,1.28889828e4,1.57985551e3,1.87698186e3,2.31658248e0,-7.29695535,67584,0,0,0,0,0,0,6535875 ns,6274500,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1296,26,1,PASS,FAIL,no,no,1.15322210e4,1.56342940e3,1.85447604e3,2.28880566e0,-7.19217837,67584,0,0,0,0,0,0,6536708 ns,6283332,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,0,1,PASS,FAIL,yes,no,1.06591928e4,1.59183442e3,1.85551671e3,2.29009006e0,-7.19705122,67584,3,0,0,0,0,0,6555792 ns,6313122,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,4,1,PASS,FAIL,yes,no,1.39145180e4,1.61308436e3,1.89233943e3,2.33553689e0,-7.36773462,67584,3,0,0,0,0,0,6504792 ns,6269381,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,8,1,PASS,FAIL,yes,no,1.23538786e4,1.59754497e3,1.87006613e3,2.30804705e0,-7.26489315,67584,3,0,0,0,0,0,6522334 ns,6287289,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,16,1,PASS,FAIL,yes,no,1.40898931e4,1.59678251e3,1.89556368e3,2.33951628e0,-7.38252143,67584,3,0,0,0,0,0,6516750 ns,6275379,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,24,1,PASS,FAIL,yes,no,9.99966801e3,1.58442661e3,1.85598232e3,2.29066472e0,-7.19923054,67584,3,0,0,0,0,0,6552708 ns,6302291,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1381,26,1,PASS,FAIL,yes,no,1.37977710e4,1.57938976e3,1.86753631e3,2.30492473e0,-7.25313493,67584,3,0,0,0,0,0,6537167 ns,6290382,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,0,1,PASS,FAIL,no,no,1.15024921e4,1.58458477e3,1.85386517e3,2.28805172e0,-7.18931673,67584,0,0,0,0,0,0,6533542 ns,6287247,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,4,1,PASS,FAIL,no,no,1.15352232e4,1.56479136e3,1.84588718e3,2.27820523e0,-7.15185691,67584,0,0,0,0,0,0,6536416 ns,6288339,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,8,1,PASS,FAIL,no,no,1.16331162e4,1.58195296e3,1.85317162e3,2.28719574e0,-7.18606666,67584,0,0,0,0,0,0,6599874 ns,6332454,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,16,1,PASS,FAIL,no,no,1.14433237e4,1.59172381e3,1.87740838e3,2.31710889e0,-7.29892886,67584,0,0,0,0,0,0,6550543 ns,6300165,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,24,1,PASS,FAIL,no,no,1.32870057e4,1.55867116e3,1.84146258e3,2.27274437e0,-7.13101180,67584,0,0,0,0,0,0,6587957 ns,6328004,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,5,1411,26,1,PASS,FAIL,no,no,1.30728582e4,1.59913715e3,1.87566693e3,2.31495958e0,-7.29086826,67584,0,0,0,0,0,0,6525335 ns,6279792,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,0,1,PASS,FAIL,no,no,1.35288738e4,1.57740900e3,1.85267999e3,2.28658896e0,-7.18376206,67584,0,0,0,0,0,0,6517542 ns,6276705,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,4,1,PASS,FAIL,no,no,1.32183655e4,1.59683912e3,1.87355136e3,2.31234853e0,-7.28106589,67584,0,0,0,0,0,0,6538125 ns,6297126,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,8,1,PASS,FAIL,no,no,1.24638786e4,1.61048865e3,1.87647474e3,2.31595659e0,-7.29460829,67584,0,0,0,0,0,0,6535791 ns,6279748,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,16,1,PASS,FAIL,no,no,1.07324907e4,1.54853281e3,1.81518230e3,2.24030908e0,-7.00615880,67584,0,0,0,0,0,0,6639792 ns,6393251,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,24,1,PASS,FAIL,no,no,1.38066816e4,1.58892425e3,1.89009712e3,2.33276942e0,-7.35743626,67584,0,0,0,0,0,0,6511500 ns,6281710,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,255,26,1,PASS,FAIL,no,no,1.04441807e4,1.56841831e3,1.81581751e3,2.24109306e0,-7.00919781,67584,0,0,0,0,0,0,6536583 ns,6304997,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,0,1,PASS,FAIL,no,no,1.23658361e4,1.60516334e3,1.86590161e3,2.30290717e0,-7.24552864,67584,0,0,0,0,0,0,6533875 ns,6298336,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,4,1,PASS,FAIL,no,no,1.16903470e4,1.59896013e3,1.86427530e3,2.30089997e0,-7.23795477,67584,0,0,0,0,0,0,6503250 ns,6270199,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,8,1,PASS,FAIL,no,no,1.25192196e4,1.60930058e3,1.87100623e3,2.30920732e0,-7.26925852,67584,0,0,0,0,0,0,6531376 ns,6298250,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,16,1,PASS,FAIL,no,no,1.33353774e4,1.58660999e3,1.85184227e3,2.28555505e0,-7.17983371,67584,0,0,0,0,0,0,7910499 ns,7556668,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,24,1,PASS,FAIL,no,no,1.11524923e4,1.57177240e3,1.84712457e3,2.27973243e0,-7.15767754,67584,0,0,0,0,0,0,7020290 ns,6710211,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,533,26,1,PASS,FAIL,no,no,1.30797746e4,1.58926566e3,1.86149826e3,2.29747252e0,-7.22500652,67584,0,0,0,0,0,0,6842500 ns,6602330,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,800,0,1,PASS,FAIL,no,no,1.06687538e4,1.57516299e3,1.82825402e3,2.25644228e0,-7.06848456,67584,0,0,0,0,0,0,6556333 ns,6309459,67584,67584,139264,151555,151555
2048,28,butterfly-check,detect-only,ntt,mul-output,10,800,4,1,PASS,FAIL,no,no,1.14169386e4,1.57521914e3,1.83884374e3,2.26951218e0,-7.11865034,67584,0,0,0,0,0,0,6535459 ns,6299374,67584,67584,139264,151555,151555
